fight_id,current_round,kd,sig_str,sig_str_pct,total_str,td_attempt,td_pct,sub_att,rev,ctrl_sec,head,body,leg,distance,clinch,ground,total_round,method
fight272,2,"[0, 0]","[[6, 13], [9, 17]]","[46.0, 52.0]","[[27, 38], [41, 57]]","[[0, 1], [1, 1]]","[0.0, 100.0]","[0, 0]","[0, 0]","[0, 254]","[[3, 10], [8, 15]]","[[1, 1], [1, 2]]","[[2, 2], [0, 0]]","[[5, 12], [3, 10]]","[[0, 0], [0, 0]]","[[1, 1], [6, 7]]",,Decision - Unanimous
fight272,3,"[0, 0]","[[6, 17], [5, 16]]","[35.0, 31.0]","[[11, 22], [31, 48]]","[[0, 0], [1, 2]]","[0.0, 50.0]","[0, 0]","[0, 0]","[0, 196]","[[5, 15], [3, 14]]","[[1, 2], [0, 0]]","[[0, 0], [2, 2]]","[[6, 17], [3, 14]]","[[0, 0], [1, 1]]","[[0, 0], [1, 1]]",,Decision - Unanimous
fight274,1,"[0, 0]","[[4, 7], [12, 25]]","[57.0, 48.0]","[[4, 7], [24, 41]]","[[0, 0], [2, 7]]","[0.0, 28.0]","[0, 0]","[0, 0]","[0, 215]","[[3, 5], [3, 13]]","[[1, 1], [3, 4]]","[[0, 1], [6, 8]]","[[3, 6], [2, 12]]","[[1, 1], [3, 6]]","[[0, 0], [7, 7]]",,Decision - Unanimous
fight274,2,"[0, 0]","[[12, 30], [14, 48]]","[40.0, 29.0]","[[12, 30], [16, 50]]","[[0, 1], [0, 3]]","[0.0, 0.0]","[0, 0]","[0, 0]","[33, 30]","[[6, 20], [8, 36]]","[[5, 9], [4, 10]]","[[1, 1], [2, 2]]","[[12, 30], [14, 48]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight274,3,"[0, 0]","[[7, 11], [21, 32]]","[63.0, 65.0]","[[20, 24], [70, 83]]","[[0, 2], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[28, 226]","[[5, 9], [17, 28]]","[[2, 2], [4, 4]]","[[0, 0], [0, 0]]","[[2, 5], [4, 8]]","[[0, 0], [2, 2]]","[[5, 6], [15, 22]]",,Decision - Unanimous
fight275,1,"[0, 0]","[[8, 30], [8, 14]]","[26.0, 57.0]","[[8, 30], [8, 14]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[1, 17], [5, 9]]","[[5, 10], [3, 5]]","[[2, 3], [0, 0]]","[[8, 30], [8, 14]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight275,2,"[0, 0]","[[6, 23], [5, 17]]","[26.0, 29.0]","[[6, 23], [5, 17]]","[[0, 1], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[2, 0]","[[4, 13], [2, 11]]","[[2, 10], [3, 6]]","[[0, 0], [0, 0]]","[[6, 23], [5, 17]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight275,3,"[0, 0]","[[11, 38], [12, 21]]","[28.0, 57.0]","[[12, 39], [15, 24]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[18, 0]","[[4, 23], [6, 13]]","[[6, 13], [5, 7]]","[[1, 2], [1, 1]]","[[11, 37], [11, 20]]","[[0, 0], [1, 1]]","[[0, 1], [0, 0]]",,Decision - Unanimous
fight276,1,"[0, 0]","[[17, 43], [18, 29]]","[39.0, 62.0]","[[17, 43], [22, 33]]","[[1, 2], [0, 1]]","[50.0, 0.0]","[0, 0]","[0, 0]","[84, 47]","[[10, 35], [3, 10]]","[[4, 4], [7, 10]]","[[3, 4], [8, 9]]","[[13, 38], [9, 20]]","[[4, 5], [9, 9]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight276,2,"[0, 0]","[[10, 30], [21, 37]]","[33.0, 56.0]","[[13, 33], [29, 45]]","[[1, 1], [1, 2]]","[100.0, 50.0]","[0, 0]","[0, 1]","[62, 95]","[[8, 27], [8, 18]]","[[2, 3], [7, 10]]","[[0, 0], [6, 9]]","[[9, 29], [12, 23]]","[[1, 1], [3, 5]]","[[0, 0], [6, 9]]",,Decision - Unanimous
fight276,3,"[0, 0]","[[4, 14], [21, 35]]","[28.0, 60.0]","[[4, 14], [30, 44]]","[[0, 0], [2, 3]]","[0.0, 66.0]","[0, 1]","[0, 0]","[8, 217]","[[4, 13], [18, 27]]","[[0, 1], [2, 6]]","[[0, 0], [1, 2]]","[[4, 13], [5, 19]]","[[0, 0], [2, 2]]","[[0, 1], [14, 14]]",,Decision - Unanimous
fight277,1,"[0, 0]","[[19, 30], [24, 52]]","[63.0, 46.0]","[[38, 54], [26, 54]]","[[1, 3], [1, 1]]","[33.0, 100.0]","[0, 0]","[0, 0]","[122, 56]","[[17, 28], [9, 35]]","[[1, 1], [13, 15]]","[[1, 1], [2, 2]]","[[12, 20], [13, 33]]","[[7, 10], [11, 19]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight277,2,"[0, 0]","[[25, 40], [7, 14]]","[62.0, 50.0]","[[47, 67], [8, 17]]","[[0, 0], [1, 1]]","[0.0, 100.0]","[0, 1]","[1, 0]","[207, 59]","[[23, 36], [1, 6]]","[[2, 4], [3, 5]]","[[0, 0], [3, 3]]","[[3, 8], [7, 13]]","[[1, 1], [0, 0]]","[[21, 31], [0, 1]]",,Decision - Unanimous
fight277,3,"[0, 0]","[[4, 9], [3, 7]]","[44.0, 42.0]","[[86, 97], [3, 7]]","[[1, 3], [0, 0]]","[33.0, 0.0]","[0, 0]","[1, 0]","[252, 15]","[[3, 8], [1, 4]]","[[1, 1], [2, 2]]","[[0, 0], [0, 1]]","[[2, 4], [1, 3]]","[[0, 3], [1, 3]]","[[2, 2], [1, 1]]",,Decision - Unanimous
fight278,1,"[0, 0]","[[4, 16], [17, 41]]","[25.0, 41.0]","[[4, 16], [27, 56]]","[[0, 0], [2, 3]]","[0.0, 66.0]","[0, 0]","[0, 0]","[2, 147]","[[2, 10], [10, 32]]","[[2, 6], [4, 6]]","[[0, 0], [3, 3]]","[[3, 14], [13, 27]]","[[1, 2], [1, 3]]","[[0, 0], [3, 11]]",,Decision - Unanimous
fight278,2,"[0, 0]","[[6, 20], [25, 55]]","[30.0, 45.0]","[[11, 25], [28, 60]]","[[1, 1], [2, 4]]","[100.0, 50.0]","[0, 0]","[0, 0]","[10, 95]","[[5, 14], [17, 46]]","[[1, 6], [5, 6]]","[[0, 0], [3, 3]]","[[6, 20], [20, 49]]","[[0, 0], [5, 6]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight278,3,"[0, 0]","[[14, 25], [5, 17]]","[56.0, 29.0]","[[27, 46], [12, 25]]","[[0, 0], [2, 6]]","[0.0, 33.0]","[0, 0]","[0, 0]","[113, 81]","[[13, 24], [1, 12]]","[[0, 0], [3, 4]]","[[1, 1], [1, 1]]","[[5, 11], [5, 15]]","[[4, 4], [0, 1]]","[[5, 10], [0, 1]]",,Decision - Unanimous
fight279,1,"[0, 0]","[[20, 42], [13, 42]]","[47.0, 30.0]","[[23, 46], [13, 42]]","[[1, 2], [0, 0]]","[50.0, 0.0]","[0, 0]","[0, 0]","[30, 0]","[[17, 36], [6, 29]]","[[1, 3], [2, 8]]","[[2, 3], [5, 5]]","[[15, 37], [13, 42]]","[[0, 0], [0, 0]]","[[5, 5], [0, 0]]",,Decision - Unanimous
fight279,2,"[0, 0]","[[19, 33], [16, 31]]","[57.0, 51.0]","[[22, 36], [17, 33]]","[[1, 4], [0, 0]]","[25.0, 0.0]","[0, 0]","[0, 0]","[121, 19]","[[9, 21], [5, 17]]","[[2, 4], [5, 7]]","[[8, 8], [6, 7]]","[[12, 26], [14, 28]]","[[4, 4], [2, 3]]","[[3, 3], [0, 0]]",,Decision - Unanimous
fight279,3,"[0, 0]","[[24, 39], [15, 43]]","[61.0, 34.0]","[[31, 46], [16, 44]]","[[1, 1], [0, 0]]","[100.0, 0.0]","[0, 0]","[0, 0]","[94, 30]","[[18, 29], [8, 27]]","[[4, 8], [1, 9]]","[[2, 2], [6, 7]]","[[14, 29], [13, 41]]","[[1, 1], [0, 0]]","[[9, 9], [2, 2]]",,Decision - Unanimous
fight280,1,"[0, 0]","[[27, 52], [15, 41]]","[51.0, 36.0]","[[33, 58], [15, 41]]","[[1, 1], [0, 0]]","[100.0, 0.0]","[0, 0]","[0, 0]","[65, 0]","[[18, 42], [3, 22]]","[[6, 7], [2, 7]]","[[3, 3], [10, 12]]","[[13, 34], [14, 39]]","[[4, 4], [1, 2]]","[[10, 14], [0, 0]]",,Decision - Unanimous
fight280,2,"[0, 0]","[[27, 47], [21, 48]]","[57.0, 43.0]","[[28, 49], [21, 48]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[20, 38], [4, 23]]","[[4, 5], [5, 8]]","[[3, 4], [12, 17]]","[[25, 45], [21, 47]]","[[2, 2], [0, 1]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight280,3,"[0, 0]","[[24, 45], [19, 57]]","[53.0, 33.0]","[[24, 45], [19, 57]]","[[3, 3], [0, 0]]","[100.0, 0.0]","[0, 0]","[0, 0]","[56, 0]","[[18, 39], [4, 34]]","[[5, 5], [7, 14]]","[[1, 1], [8, 9]]","[[23, 44], [19, 57]]","[[1, 1], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight281,1,"[0, 0]","[[20, 33], [11, 37]]","[60.0, 29.0]","[[28, 44], [42, 71]]","[[1, 1], [0, 1]]","[100.0, 0.0]","[0, 0]","[0, 0]","[170, 67]","[[17, 29], [7, 32]]","[[0, 1], [3, 3]]","[[3, 3], [1, 2]]","[[10, 18], [11, 37]]","[[2, 3], [0, 0]]","[[8, 12], [0, 0]]",,Decision - Unanimous
fight281,2,"[0, 0]","[[18, 32], [24, 66]]","[56.0, 36.0]","[[19, 34], [46, 90]]","[[1, 2], [0, 1]]","[50.0, 0.0]","[0, 0]","[0, 0]","[122, 78]","[[17, 29], [6, 39]]","[[0, 1], [17, 26]]","[[1, 2], [1, 1]]","[[14, 26], [11, 46]]","[[3, 5], [13, 20]]","[[1, 1], [0, 0]]",,Decision - Unanimous
fight281,3,"[0, 0]","[[28, 37], [4, 12]]","[75.0, 33.0]","[[68, 82], [20, 28]]","[[2, 3], [2, 4]]","[66.0, 50.0]","[1, 0]","[0, 0]","[180, 49]","[[25, 34], [3, 11]]","[[2, 2], [1, 1]]","[[1, 1], [0, 0]]","[[4, 9], [2, 10]]","[[3, 3], [1, 1]]","[[21, 25], [1, 1]]",,Decision - Unanimous
fight282,1,"[0, 0]","[[23, 69], [21, 69]]","[33.0, 30.0]","[[23, 69], [21, 69]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[20, 63], [12, 55]]","[[3, 6], [1, 5]]","[[0, 0], [8, 9]]","[[23, 69], [21, 68]]","[[0, 0], [0, 1]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight282,2,"[0, 0]","[[21, 57], [27, 68]]","[36.0, 39.0]","[[26, 63], [41, 83]]","[[0, 0], [1, 2]]","[0.0, 50.0]","[0, 0]","[0, 0]","[0, 65]","[[18, 52], [17, 54]]","[[3, 4], [5, 9]]","[[0, 1], [5, 5]]","[[19, 55], [22, 59]]","[[2, 2], [5, 9]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight282,3,"[0, 0]","[[20, 51], [32, 71]]","[39.0, 45.0]","[[25, 56], [51, 90]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 178]","[[18, 49], [23, 61]]","[[2, 2], [7, 7]]","[[0, 0], [2, 3]]","[[12, 41], [21, 50]]","[[8, 10], [11, 21]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight284,1,"[0, 0]","[[19, 31], [10, 23]]","[61.0, 43.0]","[[30, 42], [18, 32]]","[[1, 2], [0, 0]]","[50.0, 0.0]","[0, 0]","[0, 0]","[222, 0]","[[13, 25], [6, 19]]","[[4, 4], [1, 1]]","[[2, 2], [3, 3]]","[[7, 16], [9, 22]]","[[2, 2], [1, 1]]","[[10, 13], [0, 0]]",,Decision - Unanimous
fight284,2,"[0, 0]","[[20, 31], [13, 33]]","[64.0, 39.0]","[[31, 44], [35, 57]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[190, 0]","[[18, 29], [6, 24]]","[[0, 0], [2, 3]]","[[2, 2], [5, 6]]","[[18, 29], [11, 31]]","[[1, 1], [2, 2]]","[[1, 1], [0, 0]]",,Decision - Unanimous
fight284,3,"[0, 0]","[[14, 23], [7, 14]]","[60.0, 50.0]","[[34, 46], [33, 41]]","[[1, 2], [1, 1]]","[50.0, 100.0]","[0, 0]","[0, 0]","[139, 101]","[[10, 19], [4, 10]]","[[3, 3], [2, 3]]","[[1, 1], [1, 1]]","[[6, 14], [4, 10]]","[[0, 0], [1, 2]]","[[8, 9], [2, 2]]",,Decision - Unanimous
fight287,1,"[0, 0]","[[6, 9], [4, 12]]","[66.0, 33.0]","[[20, 23], [14, 22]]","[[1, 4], [1, 7]]","[25.0, 14.0]","[0, 0]","[0, 0]","[105, 85]","[[3, 5], [0, 5]]","[[3, 3], [4, 6]]","[[0, 1], [0, 1]]","[[1, 4], [0, 7]]","[[4, 4], [4, 5]]","[[1, 1], [0, 0]]",,Decision - Unanimous
fight287,2,"[0, 0]","[[4, 7], [4, 11]]","[57.0, 36.0]","[[12, 15], [35, 42]]","[[1, 3], [0, 2]]","[33.0, 0.0]","[0, 0]","[0, 0]","[112, 21]","[[2, 5], [3, 7]]","[[1, 1], [0, 2]]","[[1, 1], [1, 2]]","[[0, 3], [2, 9]]","[[3, 3], [2, 2]]","[[1, 1], [0, 0]]",,Decision - Unanimous
fight287,3,"[0, 0]","[[4, 4], [5, 20]]","[100.0, 25.0]","[[15, 15], [11, 26]]","[[2, 2], [0, 3]]","[100.0, 0.0]","[0, 0]","[0, 0]","[150, 0]","[[2, 2], [2, 13]]","[[2, 2], [3, 7]]","[[0, 0], [0, 0]]","[[3, 3], [4, 18]]","[[1, 1], [1, 2]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight290,1,"[0, 0]","[[11, 28], [11, 22]]","[39.0, 50.0]","[[18, 36], [13, 24]]","[[0, 0], [2, 6]]","[0.0, 33.0]","[0, 1]","[1, 1]","[22, 163]","[[8, 23], [7, 14]]","[[3, 5], [2, 5]]","[[0, 0], [2, 3]]","[[8, 23], [5, 14]]","[[1, 3], [0, 2]]","[[2, 2], [6, 6]]",,Decision - Unanimous
fight290,2,"[0, 0]","[[10, 37], [10, 26]]","[27.0, 38.0]","[[10, 37], [16, 32]]","[[0, 0], [1, 4]]","[0.0, 25.0]","[1, 1]","[0, 1]","[44, 52]","[[9, 35], [6, 17]]","[[1, 2], [1, 6]]","[[0, 0], [3, 3]]","[[10, 36], [10, 26]]","[[0, 0], [0, 0]]","[[0, 1], [0, 0]]",,Decision - Unanimous
fight290,3,"[0, 0]","[[14, 51], [10, 29]]","[27.0, 34.0]","[[14, 51], [20, 39]]","[[0, 0], [1, 3]]","[0.0, 33.0]","[0, 0]","[0, 0]","[0, 90]","[[10, 43], [5, 19]]","[[4, 8], [2, 7]]","[[0, 0], [3, 3]]","[[13, 48], [9, 27]]","[[0, 2], [0, 0]]","[[1, 1], [1, 2]]",,Decision - Unanimous
fight291,1,"[0, 0]","[[14, 28], [7, 25]]","[50.0, 28.0]","[[14, 28], [7, 25]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[4, 10], [0, 13]]","[[2, 6], [2, 3]]","[[8, 12], [5, 9]]","[[14, 28], [7, 25]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight291,2,"[0, 0]","[[28, 50], [13, 37]]","[56.0, 35.0]","[[30, 52], [13, 38]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[2, 0]","[[8, 19], [7, 24]]","[[5, 8], [3, 6]]","[[15, 23], [3, 7]]","[[28, 50], [13, 37]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight291,3,"[0, 0]","[[31, 59], [17, 51]]","[52.0, 33.0]","[[31, 59], [17, 51]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[13, 31], [11, 37]]","[[1, 7], [5, 9]]","[[17, 21], [1, 5]]","[[31, 59], [17, 51]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight292,1,"[1, 0]","[[25, 41], [7, 24]]","[60.0, 29.0]","[[25, 41], [7, 24]]","[[0, 0], [1, 2]]","[0.0, 50.0]","[0, 0]","[0, 0]","[8, 16]","[[8, 20], [3, 19]]","[[7, 8], [0, 1]]","[[10, 13], [4, 4]]","[[25, 40], [7, 23]]","[[0, 1], [0, 0]]","[[0, 0], [0, 1]]",,Decision - Unanimous
fight292,2,"[0, 0]","[[18, 33], [4, 21]]","[54.0, 19.0]","[[22, 37], [9, 27]]","[[2, 2], [0, 0]]","[100.0, 0.0]","[0, 0]","[0, 0]","[116, 19]","[[4, 18], [3, 18]]","[[9, 10], [1, 3]]","[[5, 5], [0, 0]]","[[15, 28], [3, 20]]","[[3, 5], [1, 1]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight292,3,"[0, 0]","[[20, 32], [4, 15]]","[62.0, 26.0]","[[33, 47], [8, 20]]","[[1, 2], [0, 1]]","[50.0, 0.0]","[0, 0]","[0, 0]","[144, 0]","[[7, 18], [2, 13]]","[[6, 7], [2, 2]]","[[7, 7], [0, 0]]","[[15, 26], [4, 15]]","[[3, 3], [0, 0]]","[[2, 3], [0, 0]]",,Decision - Unanimous
fight294,1,"[0, 0]","[[2, 6], [19, 24]]","[33.0, 79.0]","[[9, 14], [25, 30]]","[[0, 1], [1, 3]]","[0.0, 33.0]","[1, 0]","[0, 0]","[27, 250]","[[1, 5], [14, 18]]","[[1, 1], [1, 1]]","[[0, 0], [4, 5]]","[[0, 1], [2, 3]]","[[2, 5], [11, 14]]","[[0, 0], [6, 7]]",,Decision - Unanimous
fight294,2,"[0, 0]","[[26, 44], [13, 38]]","[59.0, 34.0]","[[26, 44], [14, 39]]","[[0, 0], [0, 4]]","[0.0, 0.0]","[2, 0]","[0, 0]","[85, 59]","[[16, 34], [8, 31]]","[[9, 9], [2, 4]]","[[1, 1], [3, 3]]","[[18, 35], [10, 34]]","[[8, 9], [3, 4]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight294,3,"[0, 0]","[[21, 32], [10, 26]]","[65.0, 38.0]","[[35, 46], [11, 27]]","[[2, 2], [0, 2]]","[100.0, 0.0]","[0, 0]","[0, 0]","[97, 146]","[[14, 24], [7, 22]]","[[7, 8], [3, 4]]","[[0, 0], [0, 0]]","[[9, 15], [4, 14]]","[[12, 17], [6, 12]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight295,1,"[0, 0]","[[13, 38], [25, 80]]","[34.0, 31.0]","[[14, 39], [28, 84]]","[[1, 3], [0, 0]]","[33.0, 0.0]","[0, 1]","[0, 0]","[32, 13]","[[10, 33], [18, 68]]","[[2, 4], [4, 8]]","[[1, 1], [3, 4]]","[[11, 36], [18, 71]]","[[2, 2], [3, 4]]","[[0, 0], [4, 5]]",,Decision - Unanimous
fight295,2,"[0, 0]","[[17, 57], [23, 97]]","[29.0, 23.0]","[[17, 57], [23, 97]]","[[2, 3], [0, 0]]","[66.0, 0.0]","[0, 0]","[0, 0]","[5, 0]","[[12, 46], [13, 82]]","[[5, 11], [6, 11]]","[[0, 0], [4, 4]]","[[14, 52], [21, 93]]","[[2, 2], [2, 4]]","[[1, 3], [0, 0]]",,Decision - Unanimous
fight295,3,"[0, 0]","[[13, 52], [35, 107]]","[25.0, 32.0]","[[13, 53], [40, 112]]","[[0, 6], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[24, 0]","[[10, 47], [24, 87]]","[[3, 5], [8, 17]]","[[0, 0], [3, 3]]","[[11, 46], [30, 100]]","[[2, 6], [5, 7]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight296,1,"[0, 0]","[[25, 58], [16, 54]]","[43.0, 29.0]","[[25, 58], [16, 54]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[8, 28], [13, 48]]","[[12, 23], [0, 3]]","[[5, 7], [3, 3]]","[[25, 58], [16, 54]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight296,2,"[0, 0]","[[25, 57], [11, 37]]","[43.0, 29.0]","[[25, 57], [11, 37]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[9, 33], [7, 29]]","[[13, 18], [2, 4]]","[[3, 6], [2, 4]]","[[25, 57], [11, 37]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight296,3,"[0, 0]","[[14, 35], [11, 36]]","[40.0, 30.0]","[[14, 35], [11, 36]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[8, 24], [6, 30]]","[[5, 10], [3, 4]]","[[1, 1], [2, 2]]","[[14, 35], [10, 35]]","[[0, 0], [1, 1]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight297,1,"[0, 0]","[[22, 49], [20, 47]]","[44.0, 42.0]","[[23, 50], [21, 48]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[3, 31]","[[9, 34], [12, 36]]","[[5, 6], [0, 0]]","[[8, 9], [8, 11]]","[[22, 47], [18, 45]]","[[0, 2], [2, 2]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight297,2,"[0, 0]","[[19, 31], [12, 32]]","[61.0, 37.0]","[[20, 32], [23, 43]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[99, 3]","[[7, 15], [7, 20]]","[[6, 9], [2, 5]]","[[6, 7], [3, 7]]","[[15, 24], [10, 30]]","[[4, 7], [2, 2]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight297,3,"[0, 0]","[[20, 41], [23, 40]]","[48.0, 57.0]","[[26, 47], [26, 43]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[32, 39]","[[8, 26], [12, 23]]","[[5, 6], [2, 3]]","[[7, 9], [9, 14]]","[[20, 41], [20, 34]]","[[0, 0], [3, 6]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight298,1,"[0, 0]","[[5, 20], [32, 43]]","[25.0, 74.0]","[[20, 38], [38, 49]]","[[0, 0], [2, 8]]","[0.0, 25.0]","[0, 0]","[0, 0]","[3, 164]","[[3, 14], [11, 21]]","[[1, 5], [7, 8]]","[[1, 1], [14, 14]]","[[5, 20], [17, 27]]","[[0, 0], [15, 16]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight298,2,"[0, 0]","[[17, 48], [23, 45]]","[35.0, 51.0]","[[23, 54], [23, 45]]","[[0, 0], [2, 5]]","[0.0, 40.0]","[0, 1]","[0, 0]","[15, 105]","[[11, 40], [14, 35]]","[[5, 7], [7, 8]]","[[1, 1], [2, 2]]","[[16, 46], [22, 44]]","[[1, 2], [1, 1]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight298,3,"[0, 0]","[[32, 54], [16, 34]]","[59.0, 47.0]","[[43, 65], [18, 36]]","[[0, 0], [1, 6]]","[0.0, 16.0]","[0, 0]","[0, 0]","[0, 139]","[[25, 45], [14, 32]]","[[7, 9], [2, 2]]","[[0, 0], [0, 0]]","[[19, 41], [16, 34]]","[[6, 6], [0, 0]]","[[7, 7], [0, 0]]",,Decision - Unanimous
fight301,1,"[0, 1]","[[19, 55], [16, 31]]","[34.0, 51.0]","[[22, 59], [16, 31]]","[[1, 4], [0, 0]]","[25.0, 0.0]","[0, 0]","[0, 0]","[15, 110]","[[12, 46], [10, 22]]","[[4, 4], [3, 5]]","[[3, 5], [3, 4]]","[[12, 37], [13, 27]]","[[2, 8], [2, 2]]","[[5, 10], [1, 2]]",,Decision - Unanimous
fight301,2,"[0, 0]","[[16, 23], [2, 10]]","[69.0, 20.0]","[[24, 32], [2, 10]]","[[2, 2], [0, 0]]","[100.0, 0.0]","[0, 0]","[0, 0]","[3, 212]","[[10, 15], [2, 10]]","[[4, 5], [0, 0]]","[[2, 3], [0, 0]]","[[8, 15], [0, 8]]","[[1, 1], [2, 2]]","[[7, 7], [0, 0]]",,Decision - Unanimous
fight301,3,"[0, 0]","[[28, 44], [5, 15]]","[63.0, 33.0]","[[37, 56], [6, 16]]","[[2, 3], [0, 0]]","[66.0, 0.0]","[2, 0]","[0, 0]","[23, 198]","[[20, 35], [4, 14]]","[[4, 4], [0, 0]]","[[4, 5], [1, 1]]","[[7, 12], [2, 6]]","[[0, 1], [0, 0]]","[[21, 31], [3, 9]]",,Decision - Unanimous
fight305,1,"[0, 0]","[[30, 47], [18, 40]]","[63.0, 45.0]","[[32, 49], [22, 44]]","[[0, 1], [0, 3]]","[0.0, 0.0]","[1, 0]","[0, 0]","[9, 46]","[[4, 17], [2, 19]]","[[12, 13], [5, 7]]","[[14, 17], [11, 14]]","[[24, 41], [15, 37]]","[[6, 6], [3, 3]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight305,2,"[0, 0]","[[22, 32], [7, 17]]","[68.0, 41.0]","[[38, 52], [13, 24]]","[[1, 1], [0, 3]]","[100.0, 0.0]","[0, 0]","[0, 0]","[177, 5]","[[13, 22], [4, 12]]","[[6, 6], [2, 3]]","[[3, 4], [1, 2]]","[[10, 17], [4, 14]]","[[2, 2], [3, 3]]","[[10, 13], [0, 0]]",,Decision - Unanimous
fight305,3,"[0, 0]","[[40, 75], [33, 74]]","[53.0, 44.0]","[[40, 75], [34, 75]]","[[0, 2], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[35, 4]","[[22, 52], [20, 58]]","[[9, 12], [5, 6]]","[[9, 11], [8, 10]]","[[35, 68], [26, 63]]","[[5, 7], [3, 5]]","[[0, 0], [4, 6]]",,Decision - Unanimous
fight306,1,"[0, 1]","[[3, 12], [24, 34]]","[25.0, 70.0]","[[3, 12], [39, 49]]","[[0, 0], [1, 3]]","[0.0, 33.0]","[0, 0]","[0, 0]","[7, 196]","[[3, 12], [21, 30]]","[[0, 0], [3, 3]]","[[0, 0], [0, 1]]","[[3, 12], [5, 10]]","[[0, 0], [1, 1]]","[[0, 0], [18, 23]]",,Decision - Unanimous
fight306,2,"[0, 0]","[[25, 56], [17, 50]]","[44.0, 34.0]","[[25, 56], [19, 52]]","[[0, 0], [1, 2]]","[0.0, 50.0]","[0, 0]","[0, 0]","[18, 19]","[[23, 52], [8, 39]]","[[2, 4], [6, 7]]","[[0, 0], [3, 4]]","[[24, 55], [15, 48]]","[[1, 1], [1, 1]]","[[0, 0], [1, 1]]",,Decision - Unanimous
fight306,3,"[0, 0]","[[12, 28], [35, 59]]","[42.0, 59.0]","[[14, 30], [62, 89]]","[[0, 0], [1, 2]]","[0.0, 50.0]","[0, 0]","[0, 0]","[26, 163]","[[9, 24], [28, 52]]","[[3, 4], [7, 7]]","[[0, 0], [0, 0]]","[[10, 26], [17, 37]]","[[2, 2], [4, 4]]","[[0, 0], [14, 18]]",,Decision - Unanimous
